"cps_code","cps_libelle","cps_age_retraite","cps_description","cps_hierarchie_code","cps_cadre_code","cps_typecorps_code","cps_libelle_singulier"
"20101",PLANIFICATEURS A2,60,PLANIFICATEURS A2,"2_SG","9_SG",FONCT,PLANIFICATEURS A2
"20102",PLANIFICATEURS NF REF,60,PLANIFICATEURS NF REF,"2_SG","9_SG",NON_FONCT,PLANIFICATEURS NF REF
"20201",ECONOMISTES A3,60,ECONOMISTES A3,"3_SG","9_SG",FONCT,ECONOMISTES A3
"20202",ECONOMISTES NF REF,60,ECONOMISTES NF REF,"3_SG","9_SG",NON_FONCT,ECONOMISTES NF REF
"20301",INGENIEURS DES TRAVAUX DE LA PLANIFICATION B1,60,INGENIEURS DES TRAVAUX DE LA PLANIFICATION B1,"5_SG","9_SG",FONCT,INGENIEURS DES TRAVAUX DE LA PLANIFICATION B1
"20302",INGENIEURS DES TRAVAUX DE LA PLANIFICATION NF REF,60,INGENIEURS DES TRAVAUX DE LA PLANIFICATION NF REF,"5_SG","9_SG",NON_FONCT,INGENIEURS DES TRAVAUX DE LA PLANIFICATION NF REF
"205_SG",SECRETAIRES DES GREFFES ET  PARQUETS NF,60,Secrétaires des greffes et  parquets NF,"8_SG","11_SG",NON_FONCT,SECRETAIRES DES GREFFES ET  PARQUETS NF
"21024",INGENIEURS DE LA STATISTIQUE ET DE LA DEMOGRAPHIE NF REF,60,INGENIEURS DE LA STATISTIQUE ET DE LA DEMOGRAPHIE NF REF,"1_SG","10_SG",NON_FONCT,INGENIEURS DE LA STATISTIQUE ET DE LA DEMOGRAPHIE NF REF
"21025",INGENIEURS DE LA STATISTIQUE ET DE LA DEMOGRAPHIE A1,60,INGENIEURS DE LA STATISTIQUE ET DE LA DEMOGRAPHIE A1,"1_SG","10_SG",FONCT,INGENIEURS DE LA STATISTIQUE ET DE LA DEMOGRAPHIE A1
"21026",INGENIEURS STATISTICIENS NF REF,60,INGENIEURS STATISTICIENS NF REF,"1_SG","10_SG",NON_FONCT,INGENIEURS STATISTICIENS NF REF
"21027",INGENIEURS DEMOGRAPHES A2,60,INGENIEURS DEMOGRAPHES A2,"2_SG","10_SG",FONCT,INGENIEURS DEMOGRAPHES A2
"211_SG",TECHNICIENS TP NF,60,TECHNICIENS TP NF,"8_SG","12_SG",NON_FONCT,TECHNICIENS TP NF
"21102",INGENIEURS DEMOGRAPHES NF REF,60,INGENIEURS DEMOGRAPHES NF REF,"2_SG","10_SG",NON_FONCT,INGENIEURS DEMOGRAPHES NF REF
"21203",INGENIEURS DES TRAVAUX DE LA STATISTIQUE ET DE LA DEMOGRAPHIE A3,60,INGENIEURS DES TRAVAUX DE LA STATISTIQUE ET DE LA DEMOGRAPHIE A3,"3_SG","10_SG",FONCT,INGENIEURS DES TRAVAUX DE LA STATISTIQUE ET DE LA DEMOGRAPHIE A3
"21204",INGENIEURS DES TRAVAUX DE LA STATISTIQUE ET DE LA DEMOGRAPHIE A3 NF REF,60,INGENIEURS DES TRAVAUX DE LA STATISTIQUE ET DE LA DEMOGRAPHIE A3 NF REF,"3_SG","10_SG",NON_FONCT,INGENIEURS DES TRAVAUX DE LA STATISTIQUE ET DE LA DEMOGRAPHIE A3 NF REF
"213_SG",OUVRIERS SURVEILLANTS DES TP NF,60,OUVRIERs SURVEILLANTs DES TP NF,"11_SG","12_SG",NON_FONCT,OUVRIERS SURVEILLANTS DES TP NF
"21300",INGENIEURS DES TRAVAUX STATISTIQUES B1 NF,60,INGENIEURS DES TRAVAUX STATISTIQUES B1 NF,"5_SG","10_SG",NON_FONCT,INGENIEURS DES TRAVAUX STATISTIQUES B1 NF
"21301",INGENIEURS DES TRAVAUX DE LA STATISTIQUE ET DE LA DEMOGRAPHIE B1,60,INGENIEURS DES TRAVAUX DE LA STATISTIQUE ET DE LA DEMOGRAPHIE B1,"5_SG","10_SG",FONCT,INGENIEURS DES TRAVAUX DE LA STATISTIQUE ET DE LA DEMOGRAPHIE B1
"21350",INGENIEURS DES TRAVAUX STATISTIQUES B2 NF,60,INGENIEURS DES TRAVAUX STATISTIQUES B2 NF,"6_SG","10_SG",NON_FONCT,INGENIEURS DES TRAVAUX STATISTIQUES B2 NF
"21352",TECHNICIENS SUPERIEURS STATISTIQUES NF,60,TECHNICIENS SUPERIEURS STATISTIQUES NF,"6_SG","10_SG",NON_FONCT,TECHNICIENS SUPERIEURS STATISTIQUES NF
"214_SG",CARTOGRAPHES NF,60,Cartographes NF,"11_SG","12_SG",NON_FONCT,CARTOGRAPHES NF
"21555",AGENTS TECHNIQUES DE LA STATISTIQUE B4,60,AGENTS TECHNIQUES DE LA STATISTIQUE B4,"8_SG","10_SG",FONCT,AGENTS TECHNIQUES DE LA STATISTIQUE B4
"21556",AGENTS TECHNIQUES DE LA STATISTIQUE NF REF,60,AGENTS TECHNIQUES DE LA STATISTIQUE NF REF,"8_SG","10_SG",NON_FONCT,AGENTS TECHNIQUES DE LA STATISTIQUE NF REF
"21752",AGENTS TECHNIQUES DE LA STATISTIQUE NF,60,AGENTS TECHNIQUES DE LA STATISTIQUE NF,"14_SG","10_SG",NON_FONCT,AGENTS TECHNIQUES DE LA STATISTIQUE NF
"220_SG",INGENIEURS  GEOGRAPHES CARTOGRAPHES A1 NF REF,60,INGENIEURs  GEOGRAPHEs CARTOGRAPHEs A1 NF REF,"1_SG","13_SG",NON_FONCT,INGENIEURS  GEOGRAPHES CARTOGRAPHES A1 NF REF
"22001",GREFFIERS B2,60,GREFFIERS B2,"6_SG","11_SG",FONCT,GREFFIERS B2
"22002",GREFFIERS EN CHEF B1,60,GREFFIERS EN CHEF B1,"5_SG","11_SG",FONCT,GREFFIERS EN CHEF B1
"22003",EDUCATEURS SPECIALISES B1,60,EDUCATEURS SPECIALISES B1,"5_SG","11_SG",FONCT,EDUCATEURS SPECIALISES B1
"22004",INTERPRETES JUDICIAIRES B2,60,INTERPRETES JUDICIAIRES B2,"6_SG","11_SG",FONCT,INTERPRETES JUDICIAIRES B2
"22005",GREFFIERS A2 NF REF,60,GREFFIERS A2,"2_SG","11_SG",NON_FONCT,GREFFIERS A2 NF REF
"22006",JURISTES-CONSEILS A1,60,JURISTES-CONSEILS A1,"1_SG","67-SG",FONCT,JURISTES-CONSEILS A1
"22007",JURISTES-CONSEILS A2,60,JURISTES-CONSEILS A2,"2_SG","67-SG",FONCT,JURISTES-CONSEILS A2
"22008",JURISTES-CONSEILS A3,60,JURISTES-CONSEILS A3,"3_SG","67-SG",FONCT,JURISTES-CONSEILS A3
"22009",JURISTES-CONSEILS ASSISTANTS B1,60,JURISTES-CONSEILS ASSISTANTS B1,"5_SG","67-SG",FONCT,JURISTES-CONSEILS ASSISTANTS B1
"22010",AGENTS TECHNIQUES DES AFFAIRES JURIDIQUES B4,60,AGENTS TECHNIQUES DES AFFAIRES JURIDIQUES B4,"8_SG","67-SG",FONCT,AGENTS TECHNIQUES DES AFFAIRES JURIDIQUES B4
"22029",ADMINISTRATEURS DES GREFFES A1,60,ADMINISTRATEURS DES GREFFES A1,"1_SG","11_SG",FONCT,ADMINISTRATEURS DES GREFFES A1
"221_SG",INGENIEURS  GEOGRAPHES CARTOGRAPHES A2 NF REF,60,INGENIEURs  GEOGRAPHEs CARTOGRAPHEs A2 NF REF,"2_SG","13_SG",NON_FONCT,INGENIEURS  GEOGRAPHES CARTOGRAPHES A2 NF REF
"223_SG","INGENIEURS  TOPOGRAPHES, INSPECTEURS DU CADASTRE, INGENIEURS GEOMETRES NF",60,"INGENIEURs  TOPOGRAPHEs, INSPECTEURs DU CADASTRE, INGENIEURs GEOMETREs NF","3_SG","14_SG",NON_FONCT,"INGENIEURS  TOPOGRAPHES, INSPECTEURS DU CADASTRE, INGENIEURS GEOMETRES NF"
"23021",INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS AS,60,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS AS,"4_SG","12_SG",FONCT,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A
"23022",INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS AS NF REF,60,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS AS NF REF,"4_SG","12_SG",NON_FONCT,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS AS NF REF
"23025",INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A1,60,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A1,"1_SG","12_SG",FONCT,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A1
"23026",INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A1 NF REF,60,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A1 NF REF,"1_SG","12_SG",NON_FONCT,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A1 NF REF
"23101",INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A2,60,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A2,"2_SG","12_SG",FONCT,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A2
"23102",INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A2 NF REF,60,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A2 NF REF,"2_SG","12_SG",NON_FONCT,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A2 NF REF
"23201",INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A3,60,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A3,"3_SG","12_SG",FONCT,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A3
"23202",INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A3 NF REF,60,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A3 NF REF,"3_SG","12_SG",NON_FONCT,INGENIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS A3 NF REF
"233_SG","TECHNICIENS SUPERIEURS  ARCHITECTES, URBANISTES, HORTICOLES, PAYSAGISTES, AMÉNAGISTES NF REF",60,"Techniciens Supérieurs  architectes, urbanistes, horticoles, paysagistes, aménagistes NF REF","6_SG","15_SG",NON_FONCT,"TECHNICIENS SUPERIEURS  ARCHITECTES, URBANISTES, HORTICOLES, PAYSAGISTES, AMÉNAGISTES NF REF"
"23350",TECHNICIENS SUPERIEURS  DES TRAVAUX PUBLICS OU DES TRANSPORTS NF REF,60,TECHNICIENS SUPERIEURS  DES TRAVAUX PUBLICS OU DES TRANSPORTS NF REF,"6_SG","12_SG",NON_FONCT,TECHNICIENS SUPERIEURS  DES TRAVAUX PUBLICS OU DES TRANSPORTS NF REF
"23351",TECHNICIENS SUPERIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS B2,60,TECHNICIENS SUPERIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS B2,"6_SG","12_SG",FONCT,TECHNICIENS SUPERIEURS DES TRAVAUX PUBLICS OU DES TRANSPORTS B2
"23352",TECHNICIENS SUPERIEURS EN MAINTENANCE NF,60,TECHNICIENS SUPERIEURS EN MAINTENANCE NF,"6_SG","12_SG",NON_FONCT,TECHNICIENS SUPERIEURS EN MAINTENANCE NF
"23451",CONDUCTEURS DES TRAVAUX PUBLICS ET TECHNICIENS DES TRANSPORTS B4,60,CONDUCTEURS DES TRAVAUX PUBLICS ET TECHNICIENS DES TRANSPORTS B4,"7_SG","12_SG",FONCT,CONDUCTEURS DES TRAVAUX PUBLICS ET TECHNICIENS DES TRANSPORTS B4
"23452",CONDUCTEURS DES TRAVAUX PUBLICS ET TECHNICIENS DES TRANSPORTS NF REF,60,CONDUCTEURS DES TRAVAUX PUBLICS ET TECHNICIENS DES TRANSPORTS NF REF,"7_SG","12_SG",NON_FONCT,CONDUCTEURS DES TRAVAUX PUBLICS ET TECHNICIENS DES TRANSPORTS NF REF
"23550",PROJETEURS  DES TRAVAUX PUBLICS NF REF,60,PROJETEURS  DES TRAVAUX PUBLICS NF REF,"8_SG","12_SG",NON_FONCT,PROJETEURS  DES TRAVAUX PUBLICS NF REF
"23551",PROJETEURS  DES TRAVAUX PUBLICS B4,60,PROJETEURS  DES TRAVAUX PUBLICS B4,"8_SG","12_SG",FONCT,PROJETEURS  DES TRAVAUX PUBLICS B4
"23552",TECHNICIENS  DES TRAVAUX PUBLICS  NF,60,TECHNICIENS  DES TRAVAUX PUBLICS  NF,"8_SG","12_SG",NON_FONCT,TECHNICIENS  DES TRAVAUX PUBLICS  NF
"23703",OUVRIERS ET SURVEILLANTS DES TRAVAUX PUBLICS OU DES TRANSPORTS C2,60,OUVRIERS ET SURVEILLANTS DES TRAVAUX PUBLICS OU DES TRANSPORTS C2,"10_SG","12_SG",FONCT,OUVRIERS ET SURVEILLANTS DES TRAVAUX PUBLICS OU DES TRANSPORTS C2
"23704",OUVRIERS ET SURVEILLANTS DES TRAVAUX PUBLICS OU DES TRANSPORTS NF REF,60,OUVRIERS ET SURVEILLANTS DES TRAVAUX PUBLICS OU DES TRANSPORTS NF REF,"10_SG","12_SG",NON_FONCT,OUVRIERS ET SURVEILLANTS DES TRAVAUX PUBLICS OU DES TRANSPORTS NF REF
"23751",DESSINATEURS DES TRAVAUX PUBLICS C3,60,DESSINATEURS DES TRAVAUX PUBLICS C3,"11_SG","12_SG",FONCT,DESSINATEURS DES TRAVAUX PUBLICS C3
"23752",DESSINATEURS DES TRAVAUX PUBLICS NF REF,60,DESSINATEURS DES TRAVAUX PUBLICS NF REF,"11_SG","12_SG",NON_FONCT,DESSINATEURS DES TRAVAUX PUBLICS NF REF
"23754",OUVRIERS SURVEILLANTS DES TRAVAUX PUBLICS ,60,OUVRIERS SURVEILLANTS DES TRAVAUX PUBLICS ,"11_SG","12_SG",FONCT,OUVRIERS SURVEILLANTS DES TRAVAUX PUBLICS 
"23851",CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS,60,CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS,"12_SG","12_SG",FONCT,CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLIC
"23854",CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS D1 NF,60,CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS D1 NF,"12_SG","12_SG",NON_FONCT,CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS D1 NF
"239_SG",INGENIEURS DES MINES A1  NF REF,60,INGENIEURs DES MINES A1  NF REF,"1_SG","17_SG",NON_FONCT,INGENIEURS DES MINES A1  NF REF
"23900",CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS D2 NF,60,CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS D2 NF,"13_SG","12_SG",NON_FONCT,CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS D2 NF
"23902",OUVRIERS  DES TRAVAUX PUBLICS  D2 NF,60,OUVRIERS  DES TRAVAUX PUBLICS  D2 NF,"13_SG","12_SG",NON_FONCT,OUVRIERS  DES TRAVAUX PUBLICS  D2 NF
"23950",CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS D3 NF,60,CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS D3 NF,"14_SG","12_SG",NON_FONCT,CHAUFFEURS ET CONDUCTEURS D'ENGINS DES TRAVAUX PUBLICS D3 NF
"23952",OUVRIERS  DES TRAVAUX PUBLICS  D3 NF,60,OUVRIERS  DES TRAVAUX PUBLICS  D3 NF,"14_SG","12_SG",NON_FONCT,OUVRIERS  DES TRAVAUX PUBLICS  D3 NF
"240_SG",INGENIEURS DES MINES A2 NF REF,60,INGENIEURs DES MINES A2 NF REF,"2_SG","17_SG",NON_FONCT,INGENIEURS DES MINES A2 NF REF
"24026",INGENIEURS GEOGRAPHES CARTOGRAPHES A1 NF,60,INGENIEURS GEOGRAPHES CARTOGRAPHES A1 NF,"1_SG","13_SG",NON_FONCT,INGENIEURS GEOGRAPHES CARTOGRAPHES A1 NF
"24027",INGENIEURS GEOGRAPHES A1,60,INGENIEURS GEOGRAPHES A1,"1_SG","13_SG",FONCT,INGENIEURS GEOGRAPHES A1
"24028",INGENIEURS GEOGRAPHES NF REF,60,INGENIEURS GEOGRAPHES NF REF,"1_SG","13_SG",NON_FONCT,INGENIEURS GEOGRAPHES NF REF
"24029",GEOGRAPHES NF,60,GEOGRAPHES NF,"2_SG","13_SG",NON_FONCT,GEOGRAPHES NF
"24101",INGENIEURS GEOGRAPHES ET CARTOGRAPHES A2,60,INGENIEURS GEOGRAPHES ET CARTOGRAPHES A2,"2_SG","13_SG",FONCT,INGENIEURS GEOGRAPHES ET CARTOGRAPHES A2
"24102",INGENIEURS GEOGRAPHES ET CARTOGRAPHES NF REF ,60,INGENIEURS GEOGRAPHES ET CARTOGRAPHES NF REF ,"2_SG","13_SG",NON_FONCT,INGENIEURS GEOGRAPHES ET CARTOGRAPHES NF REF 
"242_SG","TECHNICIENS. SUP. MINES, GEOLOGIE ET INDUSTRIE NF",60,"TECHNICIENS. SUP. MINES, GEOLOGIE ET INDUSTRIE NF","6_SG","17_SG",NON_FONCT,"TECHNICIENS. SUP. MINES, GEOLOGIE ET INDUSTRIE NF"
"24202",INGENIEURS GEOGRAPHES ET CARTOGRAPHES A3 NF,60,INGENIEURS GEOGRAPHES ET CARTOGRAPHES A3 NF,"3_SG","13_SG",NON_FONCT,INGENIEURS GEOGRAPHES ET CARTOGRAPHES A3 NF
"243_SG",TECHNICIENS  SUPERIEURS TELECOMMUNICATIONS B1 NF,60,Techniciens  Supérieurs Télécommunications B1 NF,"5_SG","18_SG",NON_FONCT,TECHNICIENS  SUPERIEURS TELECOMMUNICATIONS B1 NF
"24351",TECHNICIENS SUPERIEURS GEOGRAPHES ET CARTOGRAPHES B2,60,TECHNICIENS SUPERIEURS GEOGRAPHES ET CARTOGRAPHES B2,"6_SG","13_SG",FONCT,TECHNICIENS SUPERIEURS GEOGRAPHES ET CARTOGRAPHES B2
"24352",TECHNICIENS SUPERIEURS GEOGRAPHES ET CARTOGRAPHES NF REF,60,TECHNICIENS SUPERIEURS GEOGRAPHES ET CARTOGRAPHES NF REF,"6_SG","13_SG",NON_FONCT,TECHNICIENS SUPERIEURS GEOGRAPHES ET CARTOGRAPHES NF REF
"244_SG",TECHNICIENS  SUPERIEURS TELECOMMUNICATIONS B2 NF,60,Techniciens  Supérieurs Télécommunications B2 NF,"6_SG","18_SG",NON_FONCT,TECHNICIENS  SUPERIEURS TELECOMMUNICATIONS B2 NF
"24553",TECHNICIENS GEOGRAPHES B4,60,TECHNICIENS GEOGRAPHES B4,"8_SG","13_SG",FONCT,TECHNICIENS GEOGRAPHES B4
"24554",TECHNICIENS GEOGRAPHES NF REF,60,TECHNICIENS GEOGRAPHES NF REF,"8_SG","13_SG",NON_FONCT,TECHNICIENS GEOGRAPHES NF REF
"24555",TECHNICIENS SUPERIEURS EN GESTION DES COLLECTIVITES LOCALES NF,60,"TECHNICIENS SUPERIEURS EN GESTION DES COLLECTIVITES LOCALES NF


","6_SG","15_SG",NON_FONCT,TECHNICIENS SUPERIEURS EN GESTION DES COLLECTIVITES LOCALES NF
"24556",TECHNICIENS SUPERIEURS EN COMMERCE INTERNATIONAL NF ,60,"TECHNICIENS SUPERIEURS EN COMMERCE INTERNATIONAL NF 

","6_SG","35_SG",NON_FONCT,TECHNICIENS SUPERIEURS EN COMMERCE INTERNATIONAL NF 
"24557",TECHNICIENS SUPERIEURS EN AUTOMATISME NF,60,TECHNICIENS SUPERIEURS EN AUTOMATISME NF,"6_SG","35_SG",NON_FONCT,TECHNICIENS SUPERIEURS EN AUTOMATISME NF
"24651",DESSINATEURS CARTOGRAPHES C1,60,DESSINATEURS CARTOGRAPHES C1,"9_SG","13_SG",FONCT,DESSINATEURS CARTOGRAPHES C1
"24652",DESSINATEURS CARTOGRAPHES NF REF,60,DESSINATEURS CARTOGRAPHES NF REF,"9_SG","13_SG",NON_FONCT,DESSINATEURS CARTOGRAPHES NF REF
"25027",INGENIEURS TOPOGRAPHES A1,60,INGENIEURS TOPOGRAPHES A1,"1_SG","14_SG",FONCT,INGENIEURS TOPOGRAPHES A1
"25028",INGENIEURS TOPOGRAPHES NF REF,60,INGENIEURS TOPOGRAPHES NF REF,"1_SG","14_SG",NON_FONCT,INGENIEURS TOPOGRAPHES NF REF
"25100","INGENIEURS TOPOGRAPHES, INSPECTEURS DU CADASTRE NF REF",60,"INGENIEURS TOPOGRAPHES, INSPECTEURS DU CADASTRE NF REF","2_SG","14_SG",NON_FONCT,"INGENIEURS TOPOGRAPHES, INSPECTEURS DU CADASTRE NF REF"
"25101","INGENIEURS TOPOGRAPHES, INGENIEURS GEOMETRE ET INSPECTEURS DU CADASTRE A2",60,"INGENIEURS TOPOGRAPHES, INGENIEURS GEOMETRE ET INSPECTEURS DU CADASTRE A2","2_SG","14_SG",FONCT,"INGENIEURS TOPOGRAPHES, INGENIEURS GEOMETRE ET INSPECTEURS DU CADASTRE A2"
"25102","INGENIEURS TOPOGRAPHES, INGENIEURS GEOMETRE ET INSPECTEURS DU CADASTRE NF REF",60,"INGENIEURS TOPOGRAPHES, INGENIEURS GEOMETRE ET INSPECTEURS DU CADASTRE NF REF","2_SG","14_SG",NON_FONCT,"INGENIEURS TOPOGRAPHES, INGENIEURS GEOMETRE ET INSPECTEURS DU CADASTRE NF REF"
"25201",INGENIEURS TOPOGRAPHES ET INSPECTEURS DU CADASTRE A3,60,INGENIEURS TOPOGRAPHES ET INSPECTEURS DU CADASTRE A3,"3_SG","14_SG",FONCT,INGENIEURS TOPOGRAPHES ET INSPECTEURS DU CADASTRE A3
"25202",INGENIEURS TOPOGRAPHES ET INSPECTEURS DU CADASTRE NF REF,60,INGENIEURS TOPOGRAPHES ET INSPECTEURS DU CADASTRE NF REF,"3_SG","14_SG",NON_FONCT,INGENIEURS TOPOGRAPHES ET INSPECTEURS DU CADASTRE NF REF
"25350",TECHNICIENS SUPERIEURS CADASTRE NF,60,TECHNICIENS SUPERIEURS CADASTRE NF,"6_SG","14_SG",NON_FONCT,TECHNICIENS SUPERIEURS CADASTRE NF
"25353",TECHNICIENS SUPERIEURS TOPOGRAPHES B2,60,TECHNICIENS SUPERIEURS TOPOGRAPHES B2,"6_SG","14_SG",FONCT,TECHNICIENS SUPERIEURS TOPOGRAPHES B2
"25354",TECHNICIENS SUPERIEURS TOPOGRAPHES NF REF,60,TECHNICIENS SUPERIEURS TOPOGRAPHES NF REF,"6_SG","14_SG",NON_FONCT,TECHNICIENS SUPERIEURS TOPOGRAPHES NF REF
"25550",TECHNICIENS CADASTRE NF,60,TECHNICIENS CADASTRE NF,"8_SG","14_SG",NON_FONCT,TECHNICIENS CADASTRE NF
"25751",AGENTS TECHNIQUES ET DESSINATEURS TOPOGRAPHES C3,60,AGENTS TECHNIQUES ET DESSINATEURS TOPOGRAPHES C3,"11_SG","14_SG",FONCT,AGENTS TECHNIQUES ET DESSINATEURS TOPOGRAPHES C3
"25752",AGENTS TECHNIQUES ET DESSINATEURS TOPOGRAPHES NF REF,60,AGENTS TECHNIQUES ET DESSINATEURS TOPOGRAPHES NF REF,"11_SG","14_SG",NON_FONCT,AGENTS TECHNIQUES ET DESSINATEURS TOPOGRAPHES NF REF
"259_SG",AIDES SOCIAUX ADJ NF REF,60,Aides sociaux ADJ NF REF,"8_SG","20_SG",NON_FONCT,AIDES SOCIAUX ADJ NF REF
"26025","ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A1",60,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A1","1_SG","15_SG",FONCT,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A1"
"26026","ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A1 NF REF",60,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A1 NF REF","1_SG","15_SG",NON_FONCT,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A1 NF REF"
"26028","ECOLOGISTES, ENVIRONNEMENTALISTES A1 NF",60,"ECOLOGISTES, ENVIRONNEMENTALISTES A1 NF","1_SG","15_SG",NON_FONCT,"ECOLOGISTES, ENVIRONNEMENTALISTES A1 NF"
"26101","ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A2",60,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A2","2_SG","15_SG",FONCT,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A2"
"26102","ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A2 NF REF",60,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A2 NF REF","2_SG","15_SG",NON_FONCT,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A2 NF REF"
"26104","ECOLOGISTES, ENVIRONNEMENTALISTES A2 NF",60,"ECOLOGISTES, ENVIRONNEMENTALISTES A2 NF","2_SG","15_SG",NON_FONCT,"ECOLOGISTES, ENVIRONNEMENTALISTES A2 NF"
"26201","ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A3",60,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A3","3_SG","15_SG",FONCT,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A3"
"26202","ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A3 NF REF",60,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A3 NF REF","3_SG","15_SG",NON_FONCT,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES A3 NF REF"
"26204","ECOLOGISTES, ENVIRONNEMENTALISTES A3 NF",60,"ECOLOGISTES, ENVIRONNEMENTALISTES A3 NF","3_SG","15_SG",NON_FONCT,"ECOLOGISTES, ENVIRONNEMENTALISTES A3 NF"
"26301","ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES ADJOINTS B1",60,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES ADJOINTS B1","5_SG","15_SG",FONCT,"ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES ADJOINTS B1"
"26304",INGENIEURS TRAVAUX D'AMENAGEMENT NF,60,INGENIEURS TRAVAUX D'AMENAGEMENT NF,"5_SG","15_SG",NON_FONCT,INGENIEURS TRAVAUX D'AMENAGEMENT NF
"26350","TECHNICIENS SUPERIEURS, ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES NF REF",60,"TECHNICIENS SUPERIEURS, ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES NF REF","6_SG","15_SG",NON_FONCT,"TECHNICIENS SUPERIEURS, ARCHITECTES, URBANISTES, AMENAGISTES, HORTICULTEURS ET PAYSAGISTES NF REF"
